Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	sound.id	marker	row	old.selec
1199.77259739429	1199.82751802922	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	29.8525973942944	1039	Spectrogram 1	1	440.8	8374.5	JG13_Lp027.WAV_7	end_marker	1039	27
1200.82751802922	1200.88708719021	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	30.9075180292151	1040	Spectrogram 1	1	629.7	7933.7	JG13_Lp027.WAV_8	end_marker	1040	28
1201.88708719021	1201.9578128138	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	31.9670871902128	1041	Spectrogram 1	1	1037.5	6640	JG13_Lp028.WAV_1	end_marker	1041	29
1202.9578128138	1203.02447948046	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	33.0378128137956	1042	Spectrogram 1	1	913	6557	JG13_Lp028.WAV_2	end_marker	1042	30
1204.02447948046	1204.09924138522	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	34.1044794804622	1043	Spectrogram 1	1	539.5	6557	JG13_Lp028.WAV_3	end_marker	1043	31
1205.09924138522	1205.16590805189	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	35.1792413852241	1044	Spectrogram 1	1	498	6557	JG13_Lp028.WAV_4	end_marker	1044	32
1206.16590805189	1206.23663367547	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	36.2459080518908	1045	Spectrogram 1	1	539.5	5768.5	JG13_Lp028.WAV_5	end_marker	1045	33
1207.23663367547	1207.30529580699	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	37.3166336754736	1046	Spectrogram 1	1	410.2	5640.7	JG13_Lp030.WAV_1	end_marker	1046	34
1208.30529580699	1208.37216655529	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	38.3852958069928	1047	Spectrogram 1	1	648.5	8680.3	JG13_Lp034.WAV_1	end_marker	1047	35
1209.37216655529	1209.43998968454	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	39.4521665552922	1048	Spectrogram 1	1	698.4	5188.2	JG13_Lp034.WAV_2	end_marker	1048	36
1210.43998968454	1210.50112347139	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	40.5199896845439	1049	Spectrogram 1	1	548.8	5238.1	JG13_Lp034.WAV_3	end_marker	1049	37
1211.50112347139	1211.56035249634	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	41.5811234713919	1050	Spectrogram 1	1	848.1	8580.5	JG13_Lp034.WAV_4	end_marker	1050	38
1212.56035249634	1212.62722324463	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	42.6403524963352	1051	Spectrogram 1	1	748.3	4988.7	JG13_Lp034.WAV_5	end_marker	1051	39
1213.62722324463	1213.70364047819	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	43.7072232446346	1052	Spectrogram 1	1	498.9	6684.8	JG13_Lp034.WAV_6	end_marker	1052	40
1214.70364047819	1214.78237063692	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	44.7836404781947	1053	Spectrogram 1	1	698.4	7882.1	JG13_Lp039.WAV_1	end_marker	1053	41
1215.78237063692	1215.85729127185	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	45.8623706369248	1054	Spectrogram 1	1	548.8	7981.9	JG13_Lp039.WAV_2	end_marker	1054	42
1216.85729127185	1216.92713254169	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	46.9372912718454	1055	Spectrogram 1	1	449	7532.9	JG13_Lp039.WAV_3	end_marker	1055	43
1217.92713254169	1217.98996700881	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	48.0071325416867	1056	Spectrogram 1	1	848.1	9478.5	JG13_Lp042.WAV_1	end_marker	1056	44
1218.98996700881	1219.05280147593	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	49.0699670088069	1057	Spectrogram 1	1	748.3	6734.7	JG13_Lp042.WAV_2	end_marker	1057	45
1220.05280147593	1221.05280147593	PB_Lpa_0052_T2_Ashton_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0052_T2_Ashton_F_2m.wav	50.1328014759271	1058	Spectrogram 1	1	1172.32545392787	2648.15842700099	end_marker	end_marker	1058	46
1223.83174921836	1224.83174921836	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	1.01379003468324	1059	Spectrogram 1	1	1172.32545392787	2648.15842700099	start_marker	end_marker	1059	1
1225.83174921836	1225.90503720022	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	3.01379003468324	1060	Spectrogram 1	1	495.8	4517.7	JG13_Lp007.WAV_1	end_marker	1060	2
1226.90503720022	1226.98104627051	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	4.08707801654265	1061	Spectrogram 1	1	743.8	4820.8	JG13_Lp007.WAV_2	end_marker	1061	3
1227.98104627051	1228.06519593038	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	5.16308708683744	1062	Spectrogram 1	1	716.2	4572.8	JG13_Lp007.WAV_3	end_marker	1062	4
1229.06519593038	1229.13034332267	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	6.24723674670138	1063	Spectrogram 1	1	743.8	6005.3	JG13_Lp007.WAV_4	end_marker	1063	5
1230.13034332267	1230.20363130452	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	7.31238413899163	1064	Spectrogram 1	1	743.8	4407.5	JG13_Lp007.WAV_5	end_marker	1064	6
1231.20363130452	1231.27149978525	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	8.38567212085104	1065	Spectrogram 1	1	743.8	4710.6	JG13_Lp007.WAV_6	end_marker	1065	7
1232.27149978525	1232.34478776711	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	9.45354060157666	1066	Spectrogram 1	1	661.1	4765.7	JG13_Lp007.WAV_7	end_marker	1066	8
1233.34478776711	1233.40451565827	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	10.526828583436	1067	Spectrogram 1	1	771.3	4793.2	JG13_Lp007.WAV_8	end_marker	1067	9
1234.40451565827	1234.47780364013	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	11.5865564745925	1068	Spectrogram 1	1	716.2	4738.1	JG13_Lp007.WAV_9	end_marker	1068	10
1235.47780364013	1235.54022994398	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	12.6598444564519	1069	Spectrogram 1	1	633.6	4627.9	JG13_Lp007.WAV_10	end_marker	1069	11
1236.54022994398	1236.60685125917	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	13.7222707603068	1070	Spectrogram 1	1	0	7034.4	JG13_Lp019.WAV_1	end_marker	1070	12
1237.60685125917	1237.6797537535	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	14.7888920754995	1071	Spectrogram 1	1	0	7469.5	JG13_Lp019.WAV_2	end_marker	1071	13
1238.6797537535	1238.74762223423	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	15.8617945698306	1072	Spectrogram 1	1	0	7904.6	JG13_Lp019.WAV_3	end_marker	1072	14
1239.74762223423	1239.81299638389	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	16.9296630505562	1073	Spectrogram 1	1	0	8847.4	JG13_Lp019.WAV_4	end_marker	1073	15
1240.81299638389	1240.87333651994	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	17.9950372002161	1074	Spectrogram 1	1	0	7904.6	JG13_Lp019.WAV_5	end_marker	1074	16
1241.87333651994	1241.92973107777	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	19.0553773362705	1075	Spectrogram 1	1	0	4769	JG13_Lp023.WAV_1	end_marker	1075	17
1242.92973107777	1242.9918399213	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	20.1117718940936	1076	Spectrogram 1	1	564.1	4820.2	JG13_Lp023.WAV_2	end_marker	1076	18
1243.9918399213	1244.05678323196	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	21.173880737631	1077	Spectrogram 1	1	512.8	3640.8	JG13_Lp023.WAV_3	end_marker	1077	19
1245.05678323196	1245.12458368548	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	22.2388240482886	1078	Spectrogram 1	1	564.1	4051	JG13_Lp023.WAV_4	end_marker	1078	20
1246.12458368548	1246.17642042017	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	23.3066245018034	1079	Spectrogram 1	1	503.7	5352.1	JG13_Lp027.WAV_1	end_marker	1079	21
1247.17642042017	1247.23057008003	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	24.3584612364973	1080	Spectrogram 1	1	629.7	5541	JG13_Lp027.WAV_2	end_marker	1080	22
1248.23057008003	1248.28394876484	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	25.4126108963612	1081	Spectrogram 1	1	566.7	4911.3	JG13_Lp027.WAV_3	end_marker	1081	23
1249.28394876484	1249.33886939976	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	26.4659895811685	1082	Spectrogram 1	1	629.7	6800.3	JG13_Lp027.WAV_4	end_marker	1082	24
1250.33886939976	1250.39224808457	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	27.5209102160891	1083	Spectrogram 1	1	377.8	6800.3	JG13_Lp027.WAV_5	end_marker	1083	25
1251.39224808457	1251.44408481926	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	28.5742889008964	1084	Spectrogram 1	1	566.7	8626.3	JG13_Lp027.WAV_6	end_marker	1084	26
1252.44408481926	1252.49900545418	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	29.6261256355902	1085	Spectrogram 1	1	440.8	8374.5	JG13_Lp027.WAV_7	end_marker	1085	27
1253.49900545418	1253.55857461518	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	30.6810462705109	1086	Spectrogram 1	1	629.7	7933.7	JG13_Lp027.WAV_8	end_marker	1086	28
1254.55857461518	1254.62930023876	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	31.7406154315086	1087	Spectrogram 1	1	1037.5	6640	JG13_Lp028.WAV_1	end_marker	1087	29
1255.62930023876	1255.69596690543	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	32.8113410550914	1088	Spectrogram 1	1	913	6557	JG13_Lp028.WAV_2	end_marker	1088	30
1256.69596690543	1256.77072881019	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	33.878007721758	1089	Spectrogram 1	1	539.5	6557	JG13_Lp028.WAV_3	end_marker	1089	31
1257.77072881019	1257.83739547686	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	34.9527696265199	1090	Spectrogram 1	1	498	6557	JG13_Lp028.WAV_4	end_marker	1090	32
1258.83739547686	1258.90812110044	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	36.0194362931866	1091	Spectrogram 1	1	539.5	5768.5	JG13_Lp028.WAV_5	end_marker	1091	33
1259.90812110044	1259.97678323196	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	37.0901619167694	1092	Spectrogram 1	1	410.2	5640.7	JG13_Lp030.WAV_1	end_marker	1092	34
1260.97678323196	1261.04365398026	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	38.1588240482886	1093	Spectrogram 1	1	648.5	8680.3	JG13_Lp034.WAV_1	end_marker	1093	35
1262.04365398026	1262.11147710951	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	39.225694796588	1094	Spectrogram 1	1	698.4	5188.2	JG13_Lp034.WAV_2	end_marker	1094	36
1263.11147710951	1263.17261089636	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	40.2935179258397	1095	Spectrogram 1	1	548.8	5238.1	JG13_Lp034.WAV_3	end_marker	1095	37
1264.17261089636	1264.2318399213	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	41.3546517126877	1096	Spectrogram 1	1	848.1	8580.5	JG13_Lp034.WAV_4	end_marker	1096	38
1265.2318399213	1265.2987106696	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	42.413880737631	1097	Spectrogram 1	1	748.3	4988.7	JG13_Lp034.WAV_5	end_marker	1097	39
1266.2987106696	1266.37512790316	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	43.4807514859304	1098	Spectrogram 1	1	498.9	6684.8	JG13_Lp034.WAV_6	end_marker	1098	40
1267.37512790316	1267.45385806189	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	44.5571687194905	1099	Spectrogram 1	1	698.4	7882.1	JG13_Lp039.WAV_1	end_marker	1099	41
1268.45385806189	1268.52877869681	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	45.6358988782206	1100	Spectrogram 1	1	548.8	7981.9	JG13_Lp039.WAV_2	end_marker	1100	42
1269.52877869681	1269.59861996666	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	46.7108195131412	1101	Spectrogram 1	1	449	7532.9	JG13_Lp039.WAV_3	end_marker	1101	43
1270.59861996666	1270.66145443378	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	47.7806607829825	1102	Spectrogram 1	1	848.1	9478.5	JG13_Lp042.WAV_1	end_marker	1102	44
1271.66145443378	1271.7242889009	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	48.8434952501027	1103	Spectrogram 1	1	748.3	6734.7	JG13_Lp042.WAV_2	end_marker	1103	45
1272.7242889009	1273.7242889009	PB_Lpa_0054_T2_Ashton_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0054_T2_Ashton_F_4m.wav	49.9063297172229	1104	Spectrogram 1	1	1172.32545392787	2648.15842700099	end_marker	end_marker	1104	46
1276.39554996551	1277.39554996551	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	1.25432547571713	1105	Spectrogram 1	1	1172.32545392787	2648.15842700099	start_marker	start_marker	1105	1
1278.39554996551	1278.46883794737	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	3.25432547571713	1106	Spectrogram 1	1	495.8	4517.7	JG13_Lp007.WAV_1	start_marker	1106	2
1279.46883794737	1279.54484701767	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	4.32761345757654	1107	Spectrogram 1	1	743.8	4820.8	JG13_Lp007.WAV_2	start_marker	1107	3
1280.54484701767	1280.62899667753	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	5.40362252787133	1108	Spectrogram 1	1	716.2	4572.8	JG13_Lp007.WAV_3	start_marker	1108	4
1281.62899667753	1281.69414406982	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	6.48777218773527	1109	Spectrogram 1	1	743.8	6005.3	JG13_Lp007.WAV_4	start_marker	1109	5
1282.69414406982	1282.76743205168	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	7.55291958002552	1110	Spectrogram 1	1	743.8	4407.5	JG13_Lp007.WAV_5	start_marker	1110	6
1283.76743205168	1283.83530053241	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	8.62620756188493	1111	Spectrogram 1	1	743.8	4710.6	JG13_Lp007.WAV_6	start_marker	1111	7
1284.83530053241	1284.90858851427	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	9.69407604261055	1112	Spectrogram 1	1	661.1	4765.7	JG13_Lp007.WAV_7	start_marker	1112	8
1285.90858851427	1285.96831640542	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	10.7673640244699	1113	Spectrogram 1	1	771.3	4793.2	JG13_Lp007.WAV_8	start_marker	1113	9
1286.96831640542	1287.04160438728	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	11.8270919156264	1114	Spectrogram 1	1	716.2	4738.1	JG13_Lp007.WAV_9	start_marker	1114	10
1288.04160438728	1288.10403069114	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	12.9003798974858	1115	Spectrogram 1	1	633.6	4627.9	JG13_Lp007.WAV_10	start_marker	1115	11
1289.10403069114	1289.17065200633	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	13.9628062013407	1116	Spectrogram 1	1	0	7034.4	JG13_Lp019.WAV_1	start_marker	1116	12
1290.17065200633	1290.24355450066	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	15.0294275165334	1117	Spectrogram 1	1	0	7469.5	JG13_Lp019.WAV_2	start_marker	1117	13
1291.24355450066	1291.31142298139	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	16.1023300108645	1118	Spectrogram 1	1	0	7904.6	JG13_Lp019.WAV_3	start_marker	1118	14
1292.31142298139	1292.37679713105	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	17.1701984915901	1119	Spectrogram 1	1	0	8847.4	JG13_Lp019.WAV_4	start_marker	1119	15
1293.37679713105	1293.4371372671	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	18.23557264125	1120	Spectrogram 1	1	0	7904.6	JG13_Lp019.WAV_5	start_marker	1120	16
1294.4371372671	1294.49353182492	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	19.2959127773044	1121	Spectrogram 1	1	0	4769	JG13_Lp023.WAV_1	start_marker	1121	17
1295.49353182492	1295.55564066846	PB_Lpa_0056_T2_Ashton_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0056_T2_Ashton_F_8m.wav	20.3523073351275	1122	Spectrogram 1	1	564.1	4820.2	JG13_Lp023.WAV_2	start_marker	1122	18
