"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","sex","distance","site","transect","reference","blur.ratio","spectrum.blur.ratio","excess.attenuation","envelope.correlation","spectrum.correlation","signal.to.noise.ratio","tail.to.noise.ratio","tail.to.signal.ratio","cross.correlation"
"PB_Lpa_0061_T1_Ashton_M_20m.wav_30",1,0.1,2.25022675736961,0.2469,5.1855,"JG13_Lp046.WAV_1","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_30-1",0.486207637547485,0.681481001634904,19.4081528679758,-0.0923287074632105,0.0906578655061009,-3.03742858339771,-13.2313483588806,-9.72140178267422,0.334092102024165
"PB_Lpa_0061_T1_Ashton_M_20m.wav_31",1,0.1,2.04829931972789,0.2117,4.6211,"JG13_Lp046.WAV_2","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_31-1",0.462419510024829,0.656847948795515,18.369332152376,0.131513465090031,0.252725434073853,7.658895970155,5.47755541534009,-3.320552989329,0.305471187912155
"PB_Lpa_0061_T1_Ashton_M_20m.wav_32",1,0.1,2.0447619047619,0.2469,4.9033,"JG13_Lp046.WAV_3","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_32-1",0.43963525085114,0.699638197717258,18.8033599449544,0.160119046112383,0.153296144285196,10.1629887018496,3.07114334120314,-8.62371893232488,0.305384298718575
"PB_Lpa_0061_T1_Ashton_M_20m.wav_33",1,0.1,1.87471655328799,0.1411,4.6916,"JG13_Lp046.WAV_4","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_33-1",0.432596410511385,0.540343698505926,15.1883205246648,0.22078119434019,0.545597760146835,-1.79999502329703,6.53311211358862,8.61846515782041,0.350427791303159
"PB_Lpa_0061_T1_Ashton_M_20m.wav_34",1,0.1,2.08371882086171,0.2469,4.6211,"JG13_Lp046.WAV_5","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_34-1",0.38494873486571,0.528839192532089,15.244423229592,0.448009270875742,0.708397774855912,-0.344705477841108,-4.46734621712722,-4.06747188417917,0.343696021006771
"PB_Lpa_0061_T1_Ashton_M_20m.wav_35",1,0.1,2.14748299319699,0.1764,4.7269,"JG13_Lp046.WAV_6","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_35-1",0.500946097314447,0.659425801584052,18.2554947321276,0.0581361285968917,0.300197453324108,10.0981688871318,9.19243398645182,-2.43429933693318,0.321809614505735
"PB_Lpa_0061_T1_Ashton_M_20m.wav_36",1,0.1,2.304149659864,0.1764,4.3389,"JG13_Lp047.WAV_1","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_36-1",0.467680014324863,0.333574720342078,15.604589777695,0.193190449070113,0.641779013841228,3.53316716998088,14.5463853692952,10.4867218136255,0.350969013286097
"PB_Lpa_0061_T1_Ashton_M_20m.wav_37",1,0.1,2.342154195011,0.2494,5.9365,"JG13_Lp062.WAV_1","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_37-1",0.452571786472903,0.628452473710479,16.6169820329151,0.0285543676088715,0.125591118304913,-0.31479927715602,-3.60385368886219,-3.2391551124885,0.320390603859413
"PB_Lpa_0061_T1_Ashton_M_20m.wav_38",1,0.1,2.26108843537501,0.2184,4.2943,"JG13_Lp062.WAV_2","end_marker","males",20,"Ashton","T1","PB_Lpa_0001_T1_Ashton_M_1m.wav_38-1",0.478747689482758,0.612098116768698,16.8743497932125,0.162046867892078,0.143157860535121,10.7296514901668,10.0810944298418,-2.26321518375596,0.326982012099772
"PB_Lpa_0063_T3_Ashton_M_4m.wav_2",1,0.1,1.79795918367347,0,4.1125,"JG13_Lp003.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_2-1",0.208935429675777,0.242380367101808,8.52908676870467,0.915203699935372,0.929045059905725,10.6046806621215,-0.0400859873446922,-12.285546602759,0.470039357845185
"PB_Lpa_0063_T3_Ashton_M_4m.wav_3",1,0.1,2.20294784580499,0,4.4859,"JG13_Lp009.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_3-1",0.203217802087161,0.204701577950697,8.50486226233097,0.944532739098393,0.924850076805624,6.47650055070521,-3.28855989638654,-11.4812769832385,0.462591840915734
"PB_Lpa_0063_T3_Ashton_M_4m.wav_4",1,0.1,2.16326530612244,0,4.7036,"JG13_Lp009.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_4-1",0.117461221145588,0.18761307124608,9.09494758781204,0.96897453943835,0.944350026354583,12.5962964833762,5.66966788160654,-8.83955681618946,0.546131353072437
"PB_Lpa_0063_T3_Ashton_M_4m.wav_5",1,0.1,2.3087528344671,0,4.0068,"JG13_Lp009.WAV_3","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_5-1",0.159548339972893,0.293049115658148,8.18754662472776,0.960916798711607,0.9293589228054,13.373735305948,-1.11515566931271,-16.5079662559971,0.47296984566217
"PB_Lpa_0063_T3_Ashton_M_4m.wav_6",1,0.1,2.3685941043084,0,8.1918,"JG13_Lp012.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_6-1",0.336031755498529,0.492421603870743,9.85356709016121,0.709866827108831,0.417542826162609,6.4020612094409,1.75854069836981,-5.61484774415776,0.272018626143515
"PB_Lpa_0063_T3_Ashton_M_4m.wav_7",1,0.1,2.4326077097506,0,7.6374,"JG13_Lp012.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_7-1",0.349193186114995,0.458965865313515,7.60177707256154,0.678497357497794,0.460385740969184,5.37699755147172,-1.57777568497706,-7.7656003900244,0.300471693340737
"PB_Lpa_0063_T3_Ashton_M_4m.wav_8",1,0.1,2.12013605442179,0,6.2208,"JG13_Lp016.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_8-1",0.223905419408431,0.382079515836885,7.03070005124346,0.939149798871528,0.889729511469912,8.65213825815791,1.8280067164804,-8.13334322159364,0.401199577360957
"PB_Lpa_0063_T3_Ashton_M_4m.wav_9",1,0.1,2.0601133786848,0,5.2969,"JG13_Lp016.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_9-1",0.163183500396716,0.212355668050019,6.50934079446825,0.970723628260303,0.945901626254625,12.4427409658264,1.40829955910831,-12.8905305507684,0.542703269732523
"PB_Lpa_0063_T3_Ashton_M_4m.wav_10",1,0.1,2.1215873015873,0,4.0651,"JG13_Lp016.WAV_3","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_10-1",0.177809335081523,0.171973711395901,5.48276237025321,0.966370028685541,0.977189631769207,12.7963941226933,1.62716882057891,-13.1649230329422,0.587376801805779
"PB_Lpa_0063_T3_Ashton_M_4m.wav_11",1,0.1,2.12619047619041,0,4.1437,"JG13_Lp018.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_11-1",0.213266971105794,0.280482967202345,4.7931930424588,0.923888416145142,0.948711178673299,10.9916993043019,2.90058719097814,-9.74432766544757,0.487215211967932
"PB_Lpa_0063_T3_Ashton_M_4m.wav_12",1,0.1,1.892403628118,0,4.3896,"JG13_Lp018.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_12-1",0.185578247708724,0.256765598011264,4.93719253869514,0.950028736026074,0.939631076417313,11.6076414020742,2.13706666898987,-11.1846120415905,0.474236209193498
"PB_Lpa_0063_T3_Ashton_M_4m.wav_13",1,0.1,0.879297052154199,0,4.53,"JG13_Lp018.WAV_3","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_13-1",0.191319149527606,0.283046334778955,8.62431773934145,0.958040895926234,0.91726671681235,9.34113584024269,-4.30082559744443,-15.0788557376575,0.435816866583682
"PB_Lpa_0063_T3_Ashton_M_4m.wav_14",1,0.1,2.204126984127,0,4.53,"JG13_Lp018.WAV_4","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_14-1",0.202162742647591,0.236882145200834,4.55860438751236,0.961485528853785,0.943383800450034,13.2113154404163,4.37419310653434,-10.846250001035,0.459216175095231
"PB_Lpa_0063_T3_Ashton_M_4m.wav_15",1,0.1,1.7583673469388,0,4.769,"JG13_Lp020.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_15-1",0.159062464745655,0.291037092526158,5.10197717739353,0.973721947063275,0.906719590397148,14.6552071752639,8.58821865818607,-8.31951244963689,0.458099106425957
"PB_Lpa_0063_T3_Ashton_M_4m.wav_16",1,0.1,1.8203628117914,0,4.3074,"JG13_Lp020.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_16-1",0.170412286331573,0.219160231842273,6.21109852008923,0.976930630804916,0.951786296259822,12.436023915007,1.21818046702089,-13.0948279456557,0.512560768989724
"PB_Lpa_0063_T3_Ashton_M_4m.wav_17",1,0.1,1.7103174603175,0.2051,4.3587,"JG13_Lp024.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_17-1",0.246900439971972,0.278996045491694,4.731347066383,0.956681307052077,0.917708772080503,11.2648726789451,3.9176989355877,-9.08526792837869,0.523511865149513
"PB_Lpa_0063_T3_Ashton_M_4m.wav_18",1,0.1,1.8245804988662,0,4.4613,"JG13_Lp024.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_18-1",0.269311319563829,0.232614378752614,5.60783512985445,0.939479947429036,0.89338092368948,6.38214860572562,-2.64450643914375,-9.97035475632868,0.532105449223976
"PB_Lpa_0063_T3_Ashton_M_4m.wav_19",1,0.1,1.9449206349206,0.2051,4.769,"JG13_Lp024.WAV_3","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_19-1",0.257724697116545,0.318652348060215,4.85277388749346,0.949300384911072,0.834189202676285,10.9986235426537,4.959235197016,-7.69990241806668,0.528615284649455
"PB_Lpa_0063_T3_Ashton_M_4m.wav_20",1,0.1,1.88276643990931,0.2051,4.769,"JG13_Lp024.WAV_4","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_20-1",0.249358926064454,0.310183480669574,5.55158566146123,0.941845607501353,0.868251032838281,7.90949934788796,0.479866811423219,-8.63349540543694,0.482649389449012
"PB_Lpa_0063_T3_Ashton_M_4m.wav_21",1,0.1,1.95154195011339,0,4.2049,"JG13_Lp031.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_21-1",0.163946189122347,0.224121282095981,7.59374017191124,0.961429370219356,0.92503300657563,11.2913294224722,-3.44782301491716,-16.4412135992385,0.488029898291754
"PB_Lpa_0063_T3_Ashton_M_4m.wav_22",1,0.1,2.1139455782313,0,4.2049,"JG13_Lp031.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_22-1",0.204182972243679,0.316414654514534,7.26172074378385,0.945683056783883,0.905742101809604,14.8122309513657,4.83449576696989,-12.2226071704314,0.440486099945006
"PB_Lpa_0063_T3_Ashton_M_4m.wav_23",1,0.1,2.40975056689341,0.1411,4.0919,"JG13_Lp035.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_23-1",0.197151884839851,0.227803163103174,6.98770744804345,0.953218288114956,0.962305801232266,12.0583095702278,0.688944202702889,-13.1974363109977,0.537784881278496
"PB_Lpa_0063_T3_Ashton_M_4m.wav_24",1,0.1,2.53092970521539,0.1764,4.3389,"JG13_Lp035.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_24-1",0.231996319830304,0.256174815697978,5.26012654918007,0.947279460982671,0.962849358829724,13.8860754312533,2.78755995027914,-13.1808942012656,0.519133676125538
"PB_Lpa_0063_T3_Ashton_M_4m.wav_25",1,0.1,1.843514739229,0,4.3741,"JG13_Lp036.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_25-1",0.248330034487026,0.23740275723562,4.4704699178158,0.969120802947367,0.91617919411839,8.61021259139618,0.143846406672877,-9.78090418308258,0.507976872421198
"PB_Lpa_0063_T3_Ashton_M_4m.wav_26",1,0.1,2.13460317460321,0.2117,4.1978,"JG13_Lp044.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_26-1",0.236008077252522,0.244805826941792,4.88095056682863,0.91887780314941,0.949699501606441,13.1241695637433,5.92171784242382,-9.20667137437154,0.548514312494862
"PB_Lpa_0063_T3_Ashton_M_4m.wav_27",1,0.1,2.2952380952381,0.1764,4.3036,"JG13_Lp044.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_27-1",0.200533984232308,0.275986118034995,4.71975024004262,0.971033892466118,0.933704303606956,10.0313950400158,1.75915739978997,-9.78007678231553,0.515692643219499
"PB_Lpa_0063_T3_Ashton_M_4m.wav_28",1,0.1,2.1469160997733,0.2117,6.914,"JG13_Lp045.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_28-1",0.308104935181169,0.465866174212253,6.85935366850203,0.894733477212236,0.474237026630117,5.0096598648443,-0.553866564290614,-6.29118873841007,0.36209554329356
"PB_Lpa_0063_T3_Ashton_M_4m.wav_29",1,0.1,2.1761451247165,0.1497,6.9842,"JG13_Lp045.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_29-1",0.323281959367922,0.463620366441468,7.56905405043308,0.845667813901083,0.464848530425391,5.13308414826874,0.646974089168955,-5.24465271531972,0.348746914279506
"PB_Lpa_0063_T3_Ashton_M_4m.wav_30",1,0.1,2.25022675736961,0.2469,5.1855,"JG13_Lp046.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_30-1",0.237048480275195,0.394076162168439,3.01901854921538,0.917581706230218,0.895887043302125,10.7241614040393,6.11502398257492,-6.24655755490398,0.498247388056238
"PB_Lpa_0063_T3_Ashton_M_4m.wav_31",1,0.1,2.04829931972789,0.2117,4.6211,"JG13_Lp046.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_31-1",0.232323149302193,0.287789462954297,3.06343838694494,0.927665272216084,0.947822204530641,4.99929355347001,-5.51935600197303,-11.2675714073929,0.50076232708153
"PB_Lpa_0063_T3_Ashton_M_4m.wav_32",1,0.1,2.0447619047619,0.2469,4.9033,"JG13_Lp046.WAV_3","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_32-1",0.210416500227548,0.263865288842288,4.42575406882517,0.965930965958291,0.924248536996484,12.9777278912688,2.56254761539429,-12.3789974177834,0.519213092627036
"PB_Lpa_0063_T3_Ashton_M_4m.wav_33",1,0.1,1.87471655328799,0.1411,4.6916,"JG13_Lp046.WAV_4","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_33-1",0.218376899830915,0.25886689134947,4.02271956851411,0.935738007075872,0.942857525534424,14.1508979097556,5.47665126457306,-10.8232958729782,0.502242600564334
"PB_Lpa_0063_T3_Ashton_M_4m.wav_34",1,0.1,2.08371882086171,0.2469,4.6211,"JG13_Lp046.WAV_5","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_34-1",0.198570123013472,0.348894965588891,3.21109319520106,0.934926794693966,0.944809512699125,11.0518531035014,0.518617683494903,-12.2114006416367,0.5194136144965
"PB_Lpa_0063_T3_Ashton_M_4m.wav_35",1,0.1,2.14748299319699,0.1764,4.7269,"JG13_Lp046.WAV_6","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_35-1",0.225671943320426,0.328612099634454,5.13629365582449,0.94766229515362,0.949724765558048,15.3926436847524,6.1895468312376,-11.5369734597966,0.511767138621214
"PB_Lpa_0063_T3_Ashton_M_4m.wav_36",1,0.1,2.304149659864,0.1764,4.3389,"JG13_Lp047.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_36-1",0.16569017467982,0.205472037462544,7.2830532339947,0.973836515264052,0.969399976959321,16.7802868619389,5.44184732413386,-13.8825534955364,0.504197548290032
"PB_Lpa_0063_T3_Ashton_M_4m.wav_37",1,0.1,2.342154195011,0.2494,5.9365,"JG13_Lp062.WAV_1","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_37-1",0.195170915044633,0.282163319252089,6.65394415900541,0.949929492477694,0.874982389392329,9.0894388687267,3.05084469016932,-7.39918364687321,0.449047793283395
"PB_Lpa_0063_T3_Ashton_M_4m.wav_38",1,0.1,2.26108843537501,0.2184,4.2943,"JG13_Lp062.WAV_2","end_marker","males",4,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_38-1",0.162781245328521,0.252081758932521,4.45638981030812,0.955388523569753,0.973702272687924,16.5840014893941,4.33557209188597,-14.7694598358486,0.509394772318198
"PB_Lpa_0065_T3_Ashton_M_8m.wav_2",1,0.1,1.79795918367347,0,4.1125,"JG13_Lp003.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_2-1",0.407455252669509,0.461413097339892,10.4246038894688,0.391111789797978,0.517748003089591,3.89588510633728,4.50405809119817,0.0502829049854091,0.257727400113588
"PB_Lpa_0065_T3_Ashton_M_8m.wav_3",1,0.1,2.20294784580499,0,4.4859,"JG13_Lp009.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_3-1",0.416283594439313,0.425693379195683,9.5472015887233,0.468950530710359,0.603833855711586,6.74123383619807,2.44393203839225,-5.25669614494467,0.247443954487313
"PB_Lpa_0065_T3_Ashton_M_8m.wav_4",1,0.1,2.16326530612244,0,4.7036,"JG13_Lp009.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_4-1",0.325787341251477,0.383568806730432,10.4414457433452,0.375299245274121,0.505341606480786,-0.369614803058427,-3.48210491366755,-3.0392190449744,0.243976222596114
"PB_Lpa_0065_T3_Ashton_M_8m.wav_5",1,0.1,2.3087528344671,0,4.0068,"JG13_Lp009.WAV_3","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_5-1",0.376787682771424,0.487566755180403,9.7319870944017,0.467781129149301,0.583784947508129,5.55002487431694,-0.765225956193449,-7.20227131762196,0.233325779197396
"PB_Lpa_0065_T3_Ashton_M_8m.wav_6",1,0.1,2.3685941043084,0,8.1918,"JG13_Lp012.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_6-1",0.401268299652632,0.546209685844936,16.4221890539292,0.470100514599834,0.00812244867864521,-1.15737758592676,-0.316727181928849,1.00195894041725,0.108292614382724
"PB_Lpa_0065_T3_Ashton_M_8m.wav_7",1,0.1,2.4326077097506,0,7.6374,"JG13_Lp012.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_7-1",0.432252196969191,0.572299151078703,13.8245321297921,0.310015113927234,0.0434434673245943,3.53144757813601,5.86472674722572,1.81302886759509,0.125141347009327
"PB_Lpa_0065_T3_Ashton_M_8m.wav_8",1,0.1,2.1201360544218,0,6.2208,"JG13_Lp016.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_8-1",0.384766396745091,0.508814845550685,12.0908632681511,0.509600486178108,0.549614496940766,1.85164021347919,0.571731820940979,-1.60705798479911,0.219647800566161
"PB_Lpa_0065_T3_Ashton_M_8m.wav_9",1,0.1,2.0601133786848,0,5.2969,"JG13_Lp016.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_9-1",0.382893149263991,0.427434030471482,10.1896572271374,0.523102554292206,0.594081747596663,4.48222385205419,2.59267975894073,-2.60583447474547,0.35634616176236
"PB_Lpa_0065_T3_Ashton_M_8m.wav_10",1,0.1,2.1215873015873,0,4.0651,"JG13_Lp016.WAV_3","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_10-1",0.389595662496962,0.386032329435538,10.5527338636571,0.504904084663859,0.769596218027149,7.0591109490881,3.61081151928513,-4.52798179522889,0.376270013157093
"PB_Lpa_0065_T3_Ashton_M_8m.wav_11",1,0.1,2.1261904761904,0,4.1437,"JG13_Lp018.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_11-1",0.417108475835197,0.453891477456275,9.47878124477275,0.293654778871633,0.584663001995321,8.41908022189504,4.12726310203921,-5.55706612803224,0.277157359137509
"PB_Lpa_0065_T3_Ashton_M_8m.wav_12",1,0.1,1.892403628118,0,4.3896,"JG13_Lp018.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_12-1",0.384634626027266,0.455349052459054,6.67049184182211,0.428397798323338,0.584611085044187,3.88451087294255,-0.839210974906365,-5.33071654751772,0.209965856260576
"PB_Lpa_0065_T3_Ashton_M_8m.wav_13",1,0.1,0.879297052154199,0,4.53,"JG13_Lp018.WAV_3","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_13-1",0.439746427480404,0.412202495738111,9.46252619342104,0.301262187055118,0.407240740319207,3.12785431923457,0.92204023985699,-2.68164990979001,0.176675727471447
"PB_Lpa_0065_T3_Ashton_M_8m.wav_14",1,0.1,2.204126984127,0,4.53,"JG13_Lp018.WAV_4","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_14-1",0.424695452412638,0.505056812141965,6.95713021341471,0.458441767228004,0.616200312155097,3.18568405592689,-1.16531047058829,-4.847717805353,0.227078106910654
"PB_Lpa_0065_T3_Ashton_M_8m.wav_15",1,0.1,1.7583673469388,0,4.769,"JG13_Lp020.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_15-1",0.379467615002581,0.505802733855418,8.14644845762343,0.468552960074824,0.456058893520954,3.58949329957268,6.06959121734345,1.9358991103515,0.194928583119301
"PB_Lpa_0065_T3_Ashton_M_8m.wav_16",1,0.1,1.8203628117914,0,4.3074,"JG13_Lp020.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_16-1",0.416245318975635,0.417097533214057,8.54482653084099,0.473886726268444,0.538044837058791,3.48029861309637,-0.387924076343708,-4.36901830770269,0.241053630616251
"PB_Lpa_0065_T3_Ashton_M_8m.wav_17",1,0.1,1.7103174603175,0.2051,4.3587,"JG13_Lp024.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_17-1",0.429307256433392,0.466289455997221,9.49131458753443,0.506056987348821,0.617378183421927,7.5065192344927,4.00552625491762,-4.68533177839167,0.31898203648922
"PB_Lpa_0065_T3_Ashton_M_8m.wav_18",1,0.1,1.8245804988662,0,4.4613,"JG13_Lp024.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_18-1",0.414132696436588,0.39651895993083,9.78826972523603,0.583679487533697,0.546406337152217,4.12431147745779,3.14030640912897,-1.55896600809644,0.30157694458283
"PB_Lpa_0065_T3_Ashton_M_8m.wav_19",1,0.1,1.9449206349206,0.2051,4.769,"JG13_Lp024.WAV_3","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_19-1",0.411968815929478,0.464287852015119,10.156233050655,0.433081665353521,0.390280139420918,6.11753459513268,2.94828861870097,-4.12762823106912,0.304638865157907
"PB_Lpa_0065_T3_Ashton_M_8m.wav_20",1,0.1,1.8827664399093,0.2051,4.769,"JG13_Lp024.WAV_4","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_20-1",0.417746703550028,0.46321627046194,8.19997792654054,0.429513027352441,0.506809691444114,5.79559520345842,4.13807249748005,-2.5840963153055,0.292244866854696
"PB_Lpa_0065_T3_Ashton_M_8m.wav_21",1,0.1,1.9515419501134,0,4.2049,"JG13_Lp031.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_21-1",0.408689412542025,0.4438758500137,8.96306566789054,0.551117814205106,0.425786804144208,3.46061838601649,-0.156101333866552,-4.10792447429112,0.216303987138658
"PB_Lpa_0065_T3_Ashton_M_8m.wav_22",1,0.1,2.1139455782313,0,4.2049,"JG13_Lp031.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_22-1",0.405588617127199,0.499036546022862,10.6415646345292,0.576014212226051,0.479407754532318,4.70901096879136,1.60776043480681,-3.81266338603644,0.228887968132322
"PB_Lpa_0065_T3_Ashton_M_8m.wav_23",1,0.1,2.4097505668934,0.1411,4.0919,"JG13_Lp035.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_23-1",0.422367145593418,0.453296906102324,8.10077567527476,0.607171203242893,0.674202845689397,4.15223965464321,0.965419226882644,-3.80701648051554,0.312250460688083
"PB_Lpa_0065_T3_Ashton_M_8m.wav_24",1,0.1,2.53092970521539,0.1764,4.3389,"JG13_Lp035.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_24-1",0.423013149714712,0.413137082622483,7.50244426590547,0.590559804826857,0.80531878075909,4.25826393450239,-0.0343689258070593,-4.92415951005114,0.35227942678241
"PB_Lpa_0065_T3_Ashton_M_8m.wav_25",1,0.1,1.843514739229,0,4.3741,"JG13_Lp036.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_25-1",0.408628817586252,0.38651169386868,7.7717252630051,0.593121860012835,0.638217570634593,7.50736170643138,3.72377547492274,-4.89837311620447,0.28388238433095
"PB_Lpa_0065_T3_Ashton_M_8m.wav_26",1,0.1,2.13460317460321,0.2117,4.1978,"JG13_Lp044.WAV_1","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_26-1",0.423413590249645,0.429127400259287,9.61522721570847,0.493063588960182,0.683428120923275,2.02396676844686,-1.13924716078954,-3.4596754712793,0.336653008257293
"PB_Lpa_0065_T3_Ashton_M_8m.wav_27",1,0.1,2.2952380952381,0.1764,4.3036,"JG13_Lp044.WAV_2","start_marker","males",8,"Ashton","T3","PB_Lpa_0001_T1_Ashton_M_1m.wav_27-1",0.413118481667408,0.413866710789599,8.05939147605844,0.545482186233909,0.623819647049068,5.35041338205114,3.77394817167217,-2.40307041901268,0.298528812400661
